Timestamp,Time,Date,DateTime,Occupants,Temperature,Humidity,Pressure ,Luminance,I1,I2,I3,Ap_P1,Ap_P2,Ap_P3,V1,V2,V3,AC_P1,AC_P2,AC_P3,RE_P1,RE_P2,RE_P3,PF1,PF2,PF3,PA1,PA2,PA3,F,DU,PM1,PM25,PM10,CO2,TVOC,CO,NO2,NH3,C3H8,C4H10,CH4,H2,C2H50H,B,temp,feelslike,dew,humidity,precip,windgust,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,uvindex,Thermal Sensation 1,Body Temperature 1,Metabolic Rate 1,BMI 1,CLO 1,Thermal Sensation 2,Body Temperature,Metabolic Rate 2,BMI 2,CLO 2,Thermal Sensation 3,Body Temperature 3,Metabolic Rate 3,BMI 3,CLO 3,Thermal Sensation 4,Body Temperature 4,Metabolic Rate 4,BMI 4,CLO 4
1.67E+12,22:11:00,08/11/2022,08/11/2022 22:11,0,23.83,47.94,956.45,0,0.21,0,0,0.06,0,0,237.25,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.33,0,29,44,57,439,5,4,0,1,854,398,631,1,2,0,17.04,17.04,8.24,56.6,0,2.2,2.08,165.29,1016.98,97.71,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.73778308,1.08420739,26.27728508,1.378593564,-1,30.1,0.98,30.69387755,0.73,0,34.21785196,1.102946299,17.35891933,0.870986938
1.67E+12,22:12:00,08/11/2022,08/11/2022 22:12,0,23.83,47.94,956.45,0,0.21,0,0,0.06,0,0,237.08,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.3,0,28,44,53,434,5,4,0,1,579,533,631,1,2,0,17.02,17.02,8.3,56.94,0,2.24,2.14,166.92,1016.98,97.5,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.73957092,1.08420143,26.27728508,1.378921335,-1,30.1,0.98,30.69387755,0.73,0,34.21756168,1.102939042,17.35891933,0.871255443
1.67E+12,22:13:00,08/11/2022,08/11/2022 22:13,0,23.83,47.94,956.45,0,0.21,0,0,0.06,0,0,236.92,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.26,0,28,44,57,439,5,4,0,1,526,351,631,1,2,0,17,17,8.36,57.27,0,2.28,2.2,168.55,1016.98,97.29,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.74135876,1.084195471,26.27728508,1.379249106,-1,30.1,0.98,30.69387755,0.73,0,34.21727141,1.102931785,17.35891933,0.871523948
1.67E+12,22:14:00,08/11/2022,08/11/2022 22:14,0,23.83,47.94,956.45,0,0.2,0,0,0.06,0,0,236.91,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.28,0,30,44,55,439,5,4,0,1,579,456,631,1,2,0,16.97,16.97,8.42,57.61,0,2.31,2.26,170.17,1016.98,97.08,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.7431466,1.084189511,26.27728508,1.379576877,-1,30.1,0.98,30.69387755,0.73,0,34.21698113,1.102924528,17.35891933,0.871792453
1.67E+12,22:15:00,08/11/2022,08/11/2022 22:15,0,23.83,47.94,956.45,0,0.21,0,0,0.06,0,0,236.95,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.26,0,29,44,55,434,5,4,0,1,570,264,631,1,2,0,16.95,16.95,8.48,57.95,0,2.35,2.32,171.8,1016.98,96.88,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.74493445,1.084183552,26.27728508,1.379904648,-1,30.1,0.98,30.69387755,0.73,0,34.21669086,1.102917271,17.35891933,0.872060958
1.67E+12,22:16:00,08/11/2022,08/11/2022 22:16,0,23.83,47.94,956.45,0,0.21,0,0,0.06,0,0,237.1,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.26,0,29,43,53,439,5,4,0,1,504,388,631,1,2,0,16.93,16.93,8.53,58.28,0,2.39,2.39,173.43,1016.97,96.67,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.74672229,1.084177592,26.27728508,1.38023242,-1,30.1,0.98,30.69387755,0.73,0,34.21640058,1.102910015,17.35891933,0.872329463
1.67E+12,22:17:00,08/11/2022,08/11/2022 22:17,0,23.83,47.94,956.45,0,0.21,0,0,0.06,0,0,237.24,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.26,0,29,43,51,439,5,4,0,1,940,421,631,1,2,0,16.9,16.9,8.59,58.62,0,2.42,2.45,175.05,1016.97,96.46,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.74851013,1.084171633,26.27728508,1.380560191,-1,30.1,0.98,30.69387755,0.73,0,34.2161103,1.102902758,17.35891933,0.872597968
1.67E+12,22:18:00,08/11/2022,08/11/2022 22:18,0,23.83,47.94,956.45,0,0.2,0,0,0.06,0,0,237.81,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.29,0,29,42,50,439,5,4,0,1,597,448,631,1,2,0,16.88,16.88,8.65,58.96,0,2.46,2.51,176.68,1016.97,96.25,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.75029797,1.084165673,26.27728508,1.380887962,-1,30.1,0.98,30.69387755,0.73,0,34.21582003,1.102895501,17.35891933,0.872866473
1.67E+12,22:19:00,08/11/2022,08/11/2022 22:19,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,237.79,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.31,0,29,45,55,439,5,4,0,1,481,382,631,1,2,0,16.86,16.86,8.71,59.3,0,2.5,2.57,178.31,1016.97,96.04,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.75208582,1.084159714,26.27728508,1.381215733,-1,30.1,0.98,30.69387755,0.73,0,34.21552975,1.102888244,17.35891933,0.873134978
1.67E+12,22:20:00,08/11/2022,08/11/2022 22:20,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,237.76,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.32,0,29,44,55,439,5,4,0,1,671,355,631,1,2,0,16.83,16.83,8.77,59.63,0,2.53,2.63,179.93,1016.97,95.83,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.75387366,1.084153754,26.27728508,1.381543504,-1,30.1,0.98,30.69387755,0.73,0,34.21523948,1.102880987,17.35891933,0.873403483
1.67E+12,22:21:00,08/11/2022,08/11/2022 22:21,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,237.46,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.33,0,28,42,52,448,7,4,0,1,488,409,631,1,2,0,16.81,16.81,8.83,59.97,0,2.57,2.7,181.56,1016.97,95.63,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.7556615,1.084147795,26.27728508,1.381871275,-1,30.1,0.98,30.69387755,0.73,0,34.2149492,1.10287373,17.35891933,0.873671988
1.67E+12,22:22:00,08/11/2022,08/11/2022 22:22,0,23.83,47.95,956.45,0,0.2,0,0,0.06,0,0,237.51,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.33,0,30,44,53,439,5,4,0,1,606,377,631,1,2,0,16.79,16.79,8.88,60.31,0,2.61,2.76,183.19,1016.96,95.42,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.75744934,1.084141836,26.27728508,1.382199046,-1,30.1,0.98,30.69387755,0.73,0,34.21465893,1.102866473,17.35891933,0.873940493
1.67E+12,22:23:00,08/11/2022,08/11/2022 22:23,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,237.57,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.32,0,28,44,59,439,5,4,0,1,639,386,631,1,2,0,16.76,16.76,8.94,60.64,0,2.64,2.82,184.81,1016.96,95.21,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.75923719,1.084135876,26.27728508,1.382526818,-1,30.1,0.98,30.69387755,0.73,0,34.21436865,1.102859216,17.35891933,0.874208999
1.67E+12,22:24:00,08/11/2022,08/11/2022 22:24,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,237.62,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.32,0,29,45,57,448,7,4,0,1,516,403,631,1,2,0,16.74,16.74,9,60.98,0,2.68,2.88,186.44,1016.96,95,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.76102503,1.084129917,26.27728508,1.382854589,-1,30.1,0.98,30.69387755,0.73,0,34.21407837,1.102851959,17.35891933,0.874477504
1.67E+12,22:25:00,08/11/2022,08/11/2022 22:25,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,237.66,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.28,0,30,44,53,442,6,4,0,1,353,488,631,1,2,0,16.72,16.72,9.06,61.32,0,2.72,2.94,188.07,1016.96,94.79,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.76281287,1.084123957,26.27728508,1.38318236,-1,30.1,0.98,30.69387755,0.73,0,34.2137881,1.102844702,17.35891933,0.874746009
1.67E+12,22:26:00,08/11/2022,08/11/2022 22:26,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,237.91,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.33,0,28,42,52,442,6,4,0,1,508,420,631,1,2,0,16.69,16.69,9.12,61.66,0,2.75,3,189.69,1016.96,94.58,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.76460072,1.084117998,26.27728508,1.383510131,-1,30.1,0.98,30.69387755,0.73,0,34.21349782,1.102837446,17.35891933,0.875014514
1.67E+12,22:27:00,08/11/2022,08/11/2022 22:27,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,238.15,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.38,0,30,46,60,448,7,4,0,1,701,442,631,1,2,0,16.67,16.67,9.17,61.99,0,2.79,3.06,191.32,1016.96,94.38,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.76638856,1.084112038,26.27728508,1.383837902,-1,30.1,0.98,30.69387755,0.73,0,34.21320755,1.102830189,17.35891933,0.875283019
1.67E+12,22:28:00,08/11/2022,08/11/2022 22:28,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,238.44,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.4,0,28,43,55,442,6,4,0,1,525,367,631,1,2,0,16.65,16.65,9.23,62.33,0,2.83,3.13,192.95,1016.95,94.17,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.7681764,1.084106079,26.27728508,1.384165673,-1,30.1,0.98,30.69387755,0.73,0,34.21291727,1.102822932,17.35891933,0.875551524
1.67E+12,22:29:00,08/11/2022,08/11/2022 22:29,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,237.7,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.27,0,29,43,53,448,7,4,0,1,455,460,631,1,2,0,16.62,16.62,9.29,62.67,0,2.86,3.19,194.57,1016.95,93.96,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.76996424,1.084100119,26.27728508,1.384493445,-1,30.1,0.98,30.69387755,0.73,0,34.212627,1.102815675,17.35891933,0.875820029
1.67E+12,22:30:00,08/11/2022,08/11/2022 22:30,0,23.83,47.95,956.45,0,0.2,0,0,0.06,0,0,236.96,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.13,0,29,42,51,442,6,4,0,1,331,377,631,1,2,0,16.6,16.6,9.35,63.01,0,2.9,3.25,196.2,1016.95,93.75,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.77175209,1.08409416,26.27728508,1.384821216,-1,30.1,0.98,30.69387755,0.73,0,34.21233672,1.102808418,17.35891933,0.876088534
1.67E+12,22:31:00,08/11/2022,08/11/2022 22:31,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,236.22,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50,0,29,45,58,442,6,4,0,1,488,335,631,1,2,0,16.58,16.58,9.41,63.34,0,2.94,3.31,197.83,1016.95,93.54,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.77353993,1.0840882,26.27728508,1.385148987,-1,30.1,0.98,30.69387755,0.73,0,34.21204644,1.102801161,17.35891933,0.876357039
1.67E+12,22:32:00,08/11/2022,08/11/2022 22:32,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,236.93,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.07,0,29,44,55,448,7,4,0,1,481,426,631,1,2,0,16.55,16.55,9.47,63.68,0,2.97,3.37,199.45,1016.95,93.33,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.77532777,1.084082241,26.27728508,1.385476758,-1,30.1,0.98,30.69387755,0.73,0,34.21175617,1.102793904,17.35891933,0.876625544
1.67E+12,22:33:00,08/11/2022,08/11/2022 22:33,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,237.17,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.11,0,28,44,54,454,8,4,0,1,606,398,631,1,2,0,16.53,16.53,9.53,64.02,0,3.01,3.43,201.08,1016.94,93.13,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.77711561,1.084076281,26.27728508,1.385804529,-1,30.1,0.98,30.69387755,0.73,0,34.21146589,1.102786647,17.35891933,0.876894049
1.67E+12,22:34:00,08/11/2022,08/11/2022 22:34,0,23.83,47.95,956.45,0,0.2,0,0,0.06,0,0,237.41,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.15,0,28,42,51,454,8,4,0,1,529,356,631,1,2,0,16.51,16.51,9.58,64.35,0,3.05,3.5,202.71,1016.94,92.92,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.77890346,1.084070322,26.27728508,1.3861323,-1,30.1,0.98,30.69387755,0.73,0,34.21117562,1.10277939,17.35891933,0.877162554
1.67E+12,22:35:00,08/11/2022,08/11/2022 22:35,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,237.34,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.14,0,28,42,54,454,8,4,0,1,475,476,631,1,2,0,16.48,16.48,9.64,64.69,0,3.08,3.56,204.33,1016.94,92.71,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.7806913,1.084064362,26.27728508,1.386460072,-1,30.1,0.98,30.69387755,0.73,0,34.21088534,1.102772134,17.35891933,0.87743106
1.67E+12,22:36:00,08/11/2022,08/11/2022 22:36,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,237.27,0.17,0.09,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.13,0,27,42,51,454,8,4,0,1,785,461,631,1,2,0,16.46,16.46,9.7,65.03,0,3.12,3.62,205.96,1016.94,92.5,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.78247914,1.084058403,26.27728508,1.386787843,-1,30.1,0.98,30.69387755,0.73,0,34.21059507,1.102764877,17.35891933,0.877699565
1.67E+12,22:37:00,08/11/2022,08/11/2022 22:37,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,236.89,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.11,0,27,42,50,448,7,4,0,1,708,436,631,1,2,0,16.44,16.44,9.76,65.37,0,3.16,3.68,207.59,1016.94,92.29,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.78426698,1.084052443,26.27728508,1.387115614,-1,30.1,0.98,30.69387755,0.73,0,34.21030479,1.10275762,17.35891933,0.87796807
1.67E+12,22:38:00,08/11/2022,08/11/2022 22:38,0,23.83,47.95,956.45,0,0.2,0,0,0.06,0,0,236.51,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.08,0,27,44,54,448,7,4,0,1,810,462,631,1,2,0,16.41,16.41,9.82,65.7,0,3.19,3.74,209.21,1016.94,92.08,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.78605483,1.084046484,26.27728508,1.387443385,-1,30.1,0.98,30.69387755,0.73,0,34.21001451,1.102750363,17.35891933,0.878236575
1.67E+12,22:39:00,08/11/2022,08/11/2022 22:39,0,23.83,47.95,956.45,0,0.2,0,0,0.06,0,0,236.75,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.09,0,27,44,55,448,7,4,0,1,636,549,631,1,2,0,16.39,16.39,9.88,66.04,0,3.23,3.8,210.84,1016.94,91.88,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.78784267,1.084040524,26.27728508,1.387771156,-1,30.1,0.98,30.69387755,0.73,0,34.20972424,1.102743106,17.35891933,0.87850508
1.67E+12,22:40:00,08/11/2022,08/11/2022 22:40,0,23.83,47.95,956.45,0,0.2,0,0,0.06,0,0,236.98,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.1,0,29,47,61,439,5,4,0,1,599,409,631,1,2,0,16.37,16.37,9.93,66.38,0,3.27,3.87,212.47,1016.93,91.67,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.78963051,1.084034565,26.27728508,1.388098927,-1,30.1,0.98,30.69387755,0.73,0,34.20943396,1.102735849,17.35891933,0.878773585
1.67E+12,22:41:00,08/11/2022,08/11/2022 22:41,0,23.83,47.95,956.45,0,0.2,0,0,0.06,0,0,237.21,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.11,0,30,44,56,448,7,4,0,1,598,352,631,1,2,0,16.34,16.34,9.99,66.71,0,3.3,3.93,214.09,1016.93,91.46,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.79141836,1.084028605,26.27728508,1.388426698,-1,30.1,0.98,30.69387755,0.73,0,34.20914369,1.102728592,17.35891933,0.87904209
1.67E+12,22:42:00,08/11/2022,08/11/2022 22:42,0,23.83,47.95,956.45,0,0.2,0,0,0.06,0,0,237.45,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.12,0,29,42,53,448,7,4,0,1,485,454,631,1,2,0,16.32,16.32,10.05,67.05,0,3.34,3.99,215.72,1016.93,91.25,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.7932062,1.084022646,26.27728508,1.38875447,-1,30.1,0.98,30.69387755,0.73,0,34.20885341,1.102721335,17.35891933,0.879310595
1.67E+12,22:43:00,08/11/2022,08/11/2022 22:43,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,237.46,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.11,0,28,44,54,442,6,4,0,1,519,382,631,1,2,0,16.3,16.3,10.11,67.39,0,3.38,4.05,217.35,1016.93,91.04,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.79499404,1.084016687,26.27728508,1.389082241,-1,30.1,0.98,30.69387755,0.73,0,34.20856313,1.102714078,17.35891933,0.8795791
1.67E+12,22:44:00,08/11/2022,08/11/2022 22:44,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,237.67,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.17,0,27,43,54,442,6,4,0,1,725,358,631,1,2,0,16.27,16.27,10.17,67.73,0,3.41,4.11,218.97,1016.93,90.83,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.79678188,1.084010727,26.27728508,1.389410012,-1,30.1,0.98,30.69387755,0.73,0,34.20827286,1.102706821,17.35891933,0.879847605
1.67E+12,22:45:00,08/11/2022,08/11/2022 22:45,0,23.83,47.95,956.45,0,0.21,0,0,0.06,0,0,237.87,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.22,0,29,43,52,442,6,4,0,1,537,368,631,1,2,0,16.25,16.25,10.23,68.06,0,3.45,4.18,220.6,1016.93,90.63,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.79856973,1.084004768,26.27728508,1.389737783,-1,30.1,0.98,30.69387755,0.73,0,34.20798258,1.102699565,17.35891933,0.88011611
1.67E+12,22:46:00,08/11/2022,08/11/2022 22:46,0,23.83,47.95,956.45,0,0.2,0,0,0.06,0,0,237.69,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.22,0,27,41,51,442,6,4,0,1,497,409,631,1,2,0,16.23,16.23,10.28,68.4,0,3.49,4.24,222.23,1016.92,90.42,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.80035757,1.083998808,26.27728508,1.390065554,-1,30.1,0.98,30.69387755,0.73,0,34.20769231,1.102692308,17.35891933,0.880384615
1.67E+12,22:47:00,08/11/2022,08/11/2022 22:47,0,23.83,47.95,956.45,0,0.2,0,0,0.06,0,0,237.57,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.15,0,28,43,52,439,5,4,0,1,561,409,631,1,2,0,16.2,16.2,10.34,68.74,0,3.52,4.3,223.85,1016.92,90.21,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.80214541,1.083992849,26.27728508,1.390393325,-1,30.1,0.98,30.69387755,0.73,0,34.20740203,1.102685051,17.35891933,0.88065312
1.67E+12,22:48:00,08/11/2022,08/11/2022 22:48,0,23.83,47.96,956.45,0,0.21,0,0,0.06,0,0,237.44,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50.07,0,27,42,53,442,6,4,0,1,656,346,631,1,2,0,16.18,16.18,10.4,69.07,0,3.56,4.36,225.48,1016.92,90,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.80393325,1.083986889,26.27728508,1.390721097,-1,30.1,0.98,30.69387755,0.73,0,34.20711176,1.102677794,17.35891933,0.880921626
1.67E+12,22:49:00,08/11/2022,08/11/2022 22:49,0,23.83,47.96,956.45,0,0.21,0,0,0.06,0,0,237.32,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,50,0,29,43,55,442,6,4,0,1,495,310,631,1,2,0,16.16,16.16,10.46,69.41,0,3.6,4.42,227.11,1016.92,89.79,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.8057211,1.08398093,26.27728508,1.391048868,-1,30.1,0.98,30.69387755,0.73,0,34.20682148,1.102670537,17.35891933,0.881190131
1.67E+12,22:50:00,08/11/2022,08/11/2022 22:50,0,23.83,47.96,956.45,0,0.21,0,0,0.06,0,0,236.95,0.17,0.08,12.75,0,0,12.11,0,0,3.75,0,0,0.95,0.95,0.95,49.94,0,28,43,53,448,7,4,0,1,672,303,631,1,2,0,16.13,16.13,10.52,69.75,0,3.63,4.48,228.73,1016.92,89.58,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.80750894,1.08397497,26.27728508,1.391376639,-1,30.1,0.98,30.69387755,0.73,0,34.2065312,1.10266328,17.35891933,0.881458636
1.67E+12,22:51:00,08/11/2022,08/11/2022 22:51,0,23.83,47.96,956.45,0,0.2,0,0,0.06,0,0,236.58,0.17,0.08,12.5,0,0,11.88,0,0,3.5,0,0,0.95,0.95,0.95,49.89,0,28,41,53,442,6,4,0,1,561,471,631,1,2,0,16.11,16.11,10.58,70.09,0,3.67,4.55,230.36,1016.92,89.38,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.80929678,1.083969011,26.27728508,1.39170441,-1,30.1,0.98,30.69387755,0.73,0,34.20624093,1.102656023,17.35891933,0.881727141
1.67E+12,22:52:00,08/11/2022,08/11/2022 22:52,0,23.83,47.96,956.45,0,0.2,0,0,0.06,0,0,236.22,0.17,0.08,12.25,0,0,11.64,0,0,3.25,0,0,0.95,0.95,0.95,49.83,0,29,44,55,439,5,4,0,1,492,758,631,1,2,0,16.09,16.09,10.63,70.42,0,3.71,4.61,231.99,1016.91,89.17,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.81108462,1.083963051,26.27728508,1.392032181,-1,30.1,0.98,30.69387755,0.73,0,34.20595065,1.102648766,17.35891933,0.881995646
1.67E+12,22:53:00,08/11/2022,08/11/2022 22:53,0,23.83,47.96,956.45,0,0.19,0,0,0.06,0,0,235.85,0.17,0.08,12,0,0,11.4,0,0,3,0,0,0.95,0.95,0.95,49.77,0,28,42,52,442,6,4,0,1,420,409,631,1,2,0,16.06,16.06,10.69,70.76,0,3.74,4.67,233.61,1016.91,88.96,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.81287247,1.083957092,26.27728508,1.392359952,-1,30.1,0.98,30.69387755,0.73,0,34.20566038,1.102641509,17.35891933,0.882264151
1.67E+12,22:54:00,08/11/2022,08/11/2022 22:54,0,23.83,47.96,956.45,0,0.19,0,0,0.05,0,0,235.72,0.17,0.08,12,0,0,11.4,0,0,3,0,0,0.95,0.95,0.95,49.74,0,29,43,50,448,7,4,0,1,467,507,631,1,2,0,16.04,16.04,10.75,71.1,0,3.78,4.73,235.24,1016.91,88.75,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.81466031,1.083951132,26.27728508,1.392687723,-1,30.1,0.98,30.69387755,0.73,0,34.2053701,1.102634253,17.35891933,0.882532656
1.67E+12,22:55:00,08/11/2022,08/11/2022 22:55,0,23.83,47.96,956.45,0,0.2,0,0,0.06,0,0,236.06,0.17,0.08,12.5,0,0,11.88,0,0,3.5,0,0,0.95,0.95,0.95,49.77,0,28,43,53,442,6,4,0,1,494,331,631,1,2,0,16.02,16.02,10.81,71.43,0,3.82,4.79,236.87,1016.91,88.54,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.81644815,1.083945173,26.27728508,1.393015495,-1,30.1,0.98,30.69387755,0.73,0,34.20507983,1.102626996,17.35891933,0.882801161
1.67E+12,22:56:00,08/11/2022,08/11/2022 22:56,0,23.83,47.96,956.45,0,0.21,0,0,0.06,0,0,236.39,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,49.8,0,25,39,48,448,7,4,0,1,570,421,631,1,2,0,15.99,15.99,10.87,71.77,0,3.85,4.85,238.49,1016.91,88.33,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.818236,1.083939213,26.27728508,1.393343266,-1,30.1,0.98,30.69387755,0.73,0,34.20478955,1.102619739,17.35891933,0.883069666
1.67E+12,22:57:00,08/11/2022,08/11/2022 22:57,0,23.82,47.96,956.45,0,0.21,0,0,0.06,0,0,236.42,0.17,0.08,13,0,0,12.35,0,0,4,0,0,0.95,0.95,0.95,49.78,0,28,43,53,442,6,4,0,1,614,532,631,1,2,0,15.97,15.97,10.93,72.11,0,3.89,4.91,240.12,1016.91,88.13,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.82002384,1.083933254,26.27728508,1.393671037,-1,30.1,0.98,30.69387755,0.73,0,34.20449927,1.102612482,17.35891933,0.883338171
1.67E+12,22:58:00,08/11/2022,08/11/2022 22:58,0,23.82,47.96,956.45,0,0.19,0,0,0.05,0,0,235.75,0.17,0.08,12,0,0,11.4,0,0,3,0,0,0.95,0.95,0.95,49.64,0,28,44,55,439,5,4,0,1,570,330,631,1,2,0,15.95,15.95,10.98,72.45,0,3.93,4.98,241.75,1016.9,87.92,0,0,-1,33.8,0.98,18.06972789,0.6,0,33.82181168,1.083927294,26.27728508,1.393998808,-1,30.1,0.98,30.69387755,0.73,0,34.204209,1.102605225,17.35891933,0.883606676
